product_id,cluster_id,segment,is_anomaly
15819076501891,2,budget,0
9677952254290,2,budget,0
15646987125123,2,budget,0
15728075932035,2,budget,0
15389725327747,2,budget,0
15599491809667,2,budget,0
8793743032658,2,budget,0
15448246714755,2,budget,0
9572821696850,2,budget,0
15506859655555,2,budget,0
15819074568579,2,budget,0
15346118132099,2,budget,0
15396627612035,2,budget,0
15379492602243,2,budget,0
15303350518147,2,budget,0
15396628103555,2,budget,0
15335323992451,2,budget,0
15575446815107,2,budget,0
15728071704963,2,budget,0
15599493644675,2,budget,0
9755269988690,2,budget,0
15303355007363,2,budget,0
15379489522051,2,budget,0
15396628070787,2,budget,0
15575440982403,2,budget,0
8654555709778,2,budget,0
15819076174211,2,budget,0
15319056220547,2,budget,0
15599488958851,2,budget,0
8654555480402,2,budget,0
15544576377219,2,budget,0
15623703658883,2,budget,0
15427618537859,2,budget,0
15379489390979,2,budget,0
8573345956178,2,budget,0
15409487085955,2,budget,0
15646991810947,2,budget,0
15819077517699,2,budget,0
15335346930051,2,budget,0
15009545093507,2,budget,0
15646998430083,2,budget,0
8360799207762,2,budget,0
9677944357202,2,budget,0
8771358294354,2,budget,0
15646981816707,2,budget,0
15728069902723,2,budget,0
15319053009283,2,budget,0
15352471880067,2,budget,0
8672334610770,2,budget,0
15506860278147,2,budget,0
15506858148227,2,budget,0
15544583127427,2,budget,0
15765862973827,2,budget,0
8520023802194,2,budget,0
15427618701699,2,budget,0
15599488467331,2,budget,0
7539975979157,2,budget,0
15506858279299,2,budget,0
15544574181763,2,budget,0
15506855887235,2,budget,0
15379490046339,2,budget,0
15819074404739,2,budget,0
15599490892163,2,budget,0
15352474534275,2,budget,0
15383821582723,2,budget,0
15646984896899,2,budget,0
15427620176259,2,budget,0
15352473584003,2,budget,0
15544583422339,2,budget,0
15506851824003,2,budget,0
9609098264914,2,budget,0
15599491285379,2,budget,0
15819077648771,2,budget,0
15646999544195,2,budget,0
15367706968451,2,budget,0
15819075223939,2,budget,0
15427616670083,2,budget,0
15544579752323,2,budget,0
15303352582531,2,budget,0
15599491645827,2,budget,0
15383821484419,2,budget,0
15765864317315,2,budget,0
9609096003922,2,budget,0
15544576213379,2,budget,0
15599489417603,2,budget,0
15448245666179,2,budget,0
15457872085379,2,budget,0
15819076272515,2,budget,0
15383821648259,2,budget,0
15646985257347,2,budget,0
8838341296466,2,budget,0
15544582013315,2,budget,0
8639835734354,2,budget,0
8542099669330,2,budget,0
15427618308483,2,budget,0
15646990205315,2,budget,0
15352474173827,2,budget,0
7419363688597,2,budget,0
15819077747075,2,budget,0
15319051043203,2,budget,0
15352474009987,2,budget,0
15396627153283,2,budget,0
15506854543747,2,budget,0
15448249663875,2,budget,0
15427618144643,2,budget,0
15360495812995,2,budget,0
9313450721618,2,budget,0
15335324549507,2,budget,0
15544577491331,2,budget,0
15575441572227,2,budget,0
15544576082307,2,budget,0
15599488074115,2,budget,0
7768456986773,2,budget,0
15544577229187,2,budget,0
15319057301891,2,budget,0
15646995054979,2,budget,0
15765863235971,2,budget,0
15278338670979,2,budget,0
15427616539011,2,budget,0
15506855395715,2,budget,0
15506850087299,2,budget,0
15575446651267,2,budget,0
8573340254546,2,budget,0
15335324254595,2,budget,0
9755305771346,2,budget,0
15599491776899,2,budget,0
15765862908291,2,budget,0
15396629283203,2,budget,0
8733279846738,2,budget,0
15575439081859,2,budget,0
8793746800978,2,budget,0
9677959790930,2,budget,0
14879223841155,2,budget,0
15379489784195,2,budget,0
15409078698371,2,budget,0
15506853953923,2,budget,0
15599493742979,2,budget,0
15360497156483,2,budget,0
15599492432259,2,budget,0
15647000265091,2,budget,0
15575439376771,2,budget,0
15599492792707,2,budget,0
15396627120515,2,budget,0
15396627186051,2,budget,0
15575445504387,2,budget,0
15819076403587,2,budget,0
7539974111381,2,budget,0
15575439606147,2,budget,0
15819075551619,2,budget,0
15728070132099,2,budget,0
15765864448387,2,budget,0
15544580800899,2,budget,0
15396628169091,2,budget,0
15575441277315,2,budget,0
15360494895491,2,budget,0
15389726540163,2,budget,0
8976057499986,2,budget,0
15819076075907,2,budget,0
7119031533717,2,budget,0
15307286872451,2,budget,0
15352473190787,2,budget,0
8672330875218,2,budget,0
15389725884803,2,budget,0
15527215464835,2,budget,0
15575440359811,2,budget,0
7571096567957,2,budget,0
15319051534723,2,budget,0
15367706902915,2,budget,0
15352474960259,2,budget,0
15599493546371,2,budget,0
8455518617938,2,budget,0
15728068657539,2,budget,0
15448250679683,2,budget,0
15728071573891,2,budget,0
15448250220931,2,budget,0
8542099112274,2,budget,0
15360495649155,2,budget,0
15319054614915,2,budget,0
15352472502659,2,budget,0
8654555119954,2,budget,0
15427618111875,2,budget,0
8804848337234,2,budget,0
15728068919683,2,budget,0
15448246485379,2,budget,0
8573336551762,2,budget,0
15319049044355,2,budget,0
15819074044291,2,budget,0
15506851758467,2,budget,0
8976084730194,2,budget,0
15319051403651,2,budget,0
15527215202691,2,budget,0
9755306754386,2,budget,0
15506859131267,2,budget,0
8804854235474,2,budget,0
15389726802307,2,budget,0
15409487118723,2,budget,0
15544578539907,2,budget,0
15728073998723,2,budget,0
15335346143619,2,budget,0
15307275665795,2,budget,0
15448249926019,2,budget,0
15307283628419,2,budget,0
8703371903314,2,budget,0
15765863170435,2,budget,0
15544580604291,2,budget,0
8703373410642,2,budget,0
8906594681170,2,budget,0
15599493087619,2,budget,0
15544579424643,2,budget,0
15506852381059,2,budget,0
15409488298371,2,budget,0
15819075584387,2,budget,0
15360496992643,2,budget,0
15599491023235,2,budget,0
15383821812099,2,budget,0
15647002526083,2,budget,0
15506853822851,2,budget,0
15599491842435,2,budget,0
8733289808210,2,budget,0
15396630069635,2,budget,0
15319055729027,2,budget,0
9649818403154,2,budget,0
15819081843075,2,budget,0
15728068395395,2,budget,0
15646980866435,2,budget,0
15319059104131,2,budget,0
15360494764419,2,budget,0
15319056548227,2,budget,0
8554468770130,2,budget,0
15646990729603,2,budget,0
15575446028675,2,budget,0
15319048814979,2,budget,0
8355619504466,2,budget,0
15506860867971,2,budget,0
8654555808082,2,budget,0
15028950466947,2,budget,0
7447836590229,2,budget,0
15409487544707,2,budget,0
15728070394243,2,budget,0
15575444849027,2,budget,0
15506851529091,2,budget,0
7836103082133,2,budget,0
15360496861571,2,budget,0
15335345684867,2,budget,0
15765863301507,2,budget,0
15646993449347,2,budget,0
15544577294723,2,budget,0
15352472764803,2,budget,0
15819075715459,2,budget,0
15819081384323,2,budget,0
15506849595779,2,budget,0
8976072671570,2,budget,0
15409487675779,2,budget,0
15396628300163,2,budget,0
15506858574211,2,budget,0
15544578441603,2,budget,0
15352473846147,2,budget,0
15448250483075,2,budget,0
8733287907666,2,budget,0
15307275895171,2,budget,0
15544580112771,2,budget,0
8672337133906,2,budget,0
15575445111171,2,budget,0
15575446192515,2,budget,0
15427616866691,2,budget,0
15034593280387,2,budget,0
15448249991555,2,budget,0
8804855382354,2,budget,0
15544576999811,2,budget,0
15389727490435,2,budget,0
14879235408259,2,budget,0
9677972177234,2,budget,0
15599492039043,2,budget,0
15544574640515,2,budget,0
15575440556419,2,budget,0
15544583225731,2,budget,0
15278340243843,2,budget,0
15379489325443,2,budget,0
15352474304899,2,budget,0
15009545748867,2,budget,0
15819075486083,2,budget,0
15506850775427,2,budget,0
15427618767235,2,budget,0
15578842071427,2,budget,0
7768457314453,2,budget,0
15527215530371,2,budget,0
15427617292675,2,budget,0
9677964837202,2,budget,0
15728072819075,2,budget,0
15335345815939,2,budget,0
15457872871811,2,budget,0
8838352470354,2,budget,0
15360494305667,2,budget,0
7510342434965,2,budget,0
8771358622034,2,budget,0
8490581262674,2,budget,0
15379489620355,2,budget,0
7334721978517,2,budget,0
15396628365699,2,budget,0
15389727293827,2,budget,0
15303351009667,2,budget,0
15575441310083,2,budget,0
15544579916163,2,budget,0
9649820074322,2,budget,0
15379488702851,2,budget,0
15599494037891,2,budget,0
15352470798723,2,budget,0
15352474108291,2,budget,0
15506858901891,2,budget,0
15575446389123,2,budget,0
8733298164050,2,budget,0
15544582570371,2,budget,0
15383821713795,2,budget,0
15307286118787,2,budget,0
8614169149778,2,budget,0
15819072897411,2,budget,0
15646997021059,2,budget,0
15819075387779,2,budget,0
15056170615171,2,budget,0
15396629873027,2,budget,0
15599490302339,2,budget,0
15575447044483,2,budget,0
9677960184146,2,budget,0
15427618275715,2,budget,0
15575446847875,2,budget,0
15646991909251,2,budget,0
15646989189507,2,budget,0
14997464154499,2,budget,0
8733297017170,2,budget,0
8703372951890,2,budget,0
15352471028099,2,budget,0
15599487943043,2,budget,0
15396627874179,2,budget,0
7768456298645,2,budget,0
15335324483971,2,budget,0
6920346796109,2,budget,0
6625170456653,1,mid_range,0
1493861957706,2,budget,0
6722304999501,1,mid_range,0
280671092740,2,budget,0
6810123436109,2,budget,0
6990289764429,1,mid_range,0
4285276029005,1,mid_range,0
4782703236,2,budget,0
6549280063565,1,mid_range,0
6842860961869,0,premium,0
4918948986957,1,mid_range,0
7391323062349,2,budget,0
6810118750285,1,mid_range,0
7355711357005,1,mid_range,0
7454612979789,1,mid_range,0
6821053497421,1,mid_range,0
6810118488141,1,mid_range,0
6886866944077,1,mid_range,0
4610966782029,1,mid_range,0
6920347779149,1,mid_range,0
7355710111821,2,budget,0
7651609542733,1,mid_range,0
378386148,0,premium,0
6775596843085,1,mid_range,0
12048706372,1,mid_range,0
7454613078093,1,mid_range,0
6742548021325,2,budget,0
1488645193802,2,budget,0
10060028164,2,budget,0
1297040801866,1,mid_range,0
6865638260813,1,mid_range,0
1493908258890,2,budget,0
4287564611661,2,budget,0
2359688691789,1,mid_range,0
7391323848781,2,budget,0
3598165901389,2,budget,0
9985938628,1,mid_range,0
7327965249613,1,mid_range,0
6920348696653,2,budget,0
6886867271757,1,mid_range,0
7115850776653,2,budget,0
11763854212,1,mid_range,0
4918949904461,1,mid_range,0
7523416178765,1,mid_range,0
6920349745229,2,budget,0
7391323619405,0,premium,0
4158945198157,2,budget,0
334674445,1,mid_range,0
6757464113229,1,mid_range,0
7355710373965,2,budget,0
4631178018893,2,budget,0
6865640587341,2,budget,0
6810118225997,1,mid_range,0
6965883469901,1,mid_range,0
7307482857549,1,mid_range,0
6920348434509,2,budget,0
10413197828,1,mid_range,0
6990291959885,1,mid_range,0
6818331000909,1,mid_range,0
6757464342605,1,mid_range,0
6842862567501,1,mid_range,0
7307484201037,1,mid_range,0
6719027019853,1,mid_range,0
6726801293389,1,mid_range,0
7327965184077,1,mid_range,0
6886867959885,1,mid_range,0
6818284273741,2,budget,0
6598769999949,1,mid_range,0
6865640194125,2,budget,0
7454613012557,1,mid_range,0
6742548283469,1,mid_range,0
6687160205389,2,budget,0
6686352638029,1,mid_range,0
11251756292,2,budget,0
6990292222029,1,mid_range,0
7115850973261,2,budget,0
6810122846285,2,budget,0
4287554912333,1,mid_range,0
2400038486093,0,premium,0
6575214821453,1,mid_range,0
6886871007309,1,mid_range,0
6990288224333,1,mid_range,0
6719026069581,2,budget,0
7523414769741,1,mid_range,0
1296984014922,2,budget,0
4635859124301,1,mid_range,0
4918950101069,1,mid_range,0
7115853103181,1,mid_range,0
6886868320333,2,budget,0
6920347680845,1,mid_range,0
1493865726026,2,budget,0
6920349777997,2,budget,0
6873054871629,0,premium,0
6865636524109,2,budget,0
7355710144589,2,budget,0
7454612881485,1,mid_range,0
6757461655629,1,mid_range,0
4918948495437,1,mid_range,0
6722305294413,1,mid_range,0
6965883502669,1,mid_range,0
9596727556,2,budget,0
6886865272909,2,budget,0
6865637113933,1,mid_range,0
6174754180,1,mid_range,0
6579927973965,1,mid_range,0
1493861662794,2,budget,0
6892841795661,1,mid_range,0
6865642160205,2,budget,0
7454613831757,1,mid_range,0
6687197560909,1,mid_range,0
6990291664973,2,budget,0
6887072071757,1,mid_range,0
7355710242893,2,budget,0
6818284863565,2,budget,0
6810118848589,1,mid_range,0
4578661269581,1,mid_range,0
2398546231373,1,mid_range,0
6719026987085,1,mid_range,0
7115853856845,1,mid_range,0
6757461360717,2,budget,0
4935600068,0,premium,0
7355711225933,1,mid_range,0
1493903409226,2,budget,0
6990289043533,1,mid_range,0
6810117963853,1,mid_range,0
7115853725773,1,mid_range,0
6719026200653,2,budget,0
6842861748301,1,mid_range,0
6757462016077,1,mid_range,0
7355709227085,2,budget,0
7454612750413,1,mid_range,0
6865637179469,1,mid_range,0
6670539587661,2,budget,0
6722305163341,1,mid_range,0
6810120912973,1,mid_range,0
6810121928781,2,budget,0
6757461819469,1,mid_range,0
6665422602317,0,premium,0
6687197593677,1,mid_range,0
4454613956,2,budget,0
1484803604554,2,budget,0
1493844721738,2,budget,0
1487477866570,1,mid_range,0
7355709325389,2,budget,0
6742549135437,2,budget,0
6726801031245,2,budget,0
6865637867597,1,mid_range,0
2400059424845,2,budget,0
10413020740,1,mid_range,0
7355709653069,2,budget,0
4584351236,2,budget,0
10166251588,1,mid_range,0
7651608100941,1,mid_range,0
6920348401741,2,budget,0
4420476797005,1,mid_range,0
6625170915405,1,mid_range,0
6810118586445,1,mid_range,0
6818284929101,2,budget,0
7355710275661,2,budget,0
7361652129869,1,mid_range,0
7355708932173,2,budget,0
6920348467277,2,budget,0
6735435628621,1,mid_range,0
6873054937165,1,mid_range,0
6671245770829,2,budget,0
9337930116,1,mid_range,0
6865642192973,1,mid_range,0
6821053923405,2,budget,0
4488166703181,1,mid_range,0
6886870909005,1,mid_range,0
6757464047693,1,mid_range,0
6920349057101,1,mid_range,0
6920347418701,2,budget,0
7523417882701,1,mid_range,0
7115852906573,1,mid_range,0
10040370180,2,budget,0
7355709784141,2,budget,0
6920349352013,1,mid_range,0
6625171570765,1,mid_range,0
6990289207373,0,premium,0
6686351917133,1,mid_range,0
6625171603533,1,mid_range,0
7355711094861,1,mid_range,0
7523414835277,0,premium,0
7454611406925,2,budget,0
4918948266061,2,budget,0
6742550052941,1,mid_range,0
440502779908,2,budget,0
6719026856013,1,mid_range,0
3679615811661,0,premium,0
6886866878541,1,mid_range,0
4631176642637,2,budget,0
9600574724,1,mid_range,0
6757462933581,1,mid_range,0
7454612324429,1,mid_range,0
6810121142349,1,mid_range,0
6757462573133,2,budget,0
6670539882573,1,mid_range,0
6865636655181,2,budget,0
7523418832973,2,budget,0
7391322406989,1,mid_range,0
6722304737357,2,budget,0
7307483086925,2,budget,0
7355710963789,1,mid_range,0
6810117439565,2,budget,0
279860445188,1,mid_range,0
6865635868749,0,premium,0
6842859814989,2,budget,0
6598770163789,2,budget,0
6865640980557,1,mid_range,0
6405345668,2,budget,0
6920347713613,1,mid_range,0
6686352867405,1,mid_range,0
6757464440909,2,budget,0
10036545348,1,mid_range,0
6865641635917,0,premium,0
6214263108,0,premium,0
6579927449677,0,premium,0
6842861060173,2,budget,0
1492735819850,0,premium,0
6686352769101,1,mid_range,0
12008814596,1,mid_range,0
7651608035405,1,mid_range,0
6757463392333,2,budget,0
6742548971597,2,budget,0
6842858045517,2,budget,0
6757461983309,1,mid_range,0
6671245705293,2,budget,0
7523414212685,1,mid_range,0
6757462212685,2,budget,0
6737891688525,1,mid_range,0
4848068821069,0,premium,0
6670539620429,1,mid_range,0
4631176708173,2,budget,0
7355712045133,1,mid_range,0
6625172521037,1,mid_range,0
6920349941837,1,mid_range,0
7115849924685,0,premium,0
6632672821325,2,budget,0
2400077381709,1,mid_range,0
4730045700,1,mid_range,0
6670539423821,2,budget,0
7307483217997,2,budget,0
6726800965709,2,budget,0
6990289109069,0,premium,0
7345849368653,0,premium,0
6757464408141,1,mid_range,0
6722305589325,1,mid_range,0
6742547660877,0,premium,0
6722305622093,1,mid_range,0
1493894496330,2,budget,0
7523415261261,2,budget,0
6687197626445,1,mid_range,0
6625171931213,1,mid_range,0
6686351032397,2,budget,0
6757463490637,2,budget,0
7307483185229,2,budget,0
6920348172365,1,mid_range,0
6865636786253,2,budget,0
6625170227277,2,budget,0
6990289272909,2,budget,0
7361651146829,1,mid_range,0
6625173274701,2,budget,0
6833656627277,0,premium,0
7115850252365,2,budget,0
7361651507277,1,mid_range,0
6810117374029,2,budget,0
7257721798733,1,mid_range,0
6742549233741,2,budget,0
6810117898317,1,mid_range,0
6865637965901,1,mid_range,0
4908154820,1,mid_range,0
6742547759181,2,budget,0
6920349220941,1,mid_range,0
6757464277069,1,mid_range,0
4927343951949,1,mid_range,0
4173572669517,2,budget,0
4635859058765,1,mid_range,0
4285279404109,1,mid_range,0
7115851235405,1,mid_range,0
4755244286029,1,mid_range,0
7523415654477,2,budget,0
7523417620557,1,mid_range,0
1292669190218,2,budget,0
7115850842189,2,budget,0
6810123075661,1,mid_range,0
4918949937229,1,mid_range,0
6608045670477,1,mid_range,0
1493837873226,2,budget,0
6810123403341,0,premium,0
6886866452557,2,budget,0
6990290485325,1,mid_range,0
6670539489357,2,budget,0
6747720187981,1,mid_range,0
6549280129101,1,mid_range,0
9596749572,2,budget,0
6886865043533,0,premium,0
6722305654861,1,mid_range,0
6810117734477,1,mid_range,0
6719026921549,1,mid_range,0
6842859159629,0,premium,0
6757464178765,1,mid_range,0
6349027524,0,premium,0
4918950199373,1,mid_range,0
1488646013002,1,mid_range,0
6886865633357,1,mid_range,0
6625172258893,1,mid_range,0
6990289731661,1,mid_range,0
7115850874957,2,budget,0
6625170948173,1,mid_range,0
694644612,2,budget,0
6737891885133,1,mid_range,0
6842860896333,0,premium,0
7115851366477,1,mid_range,0
7391322374221,1,mid_range,0
7355711586381,1,mid_range,0
6745402179661,2,budget,0
6842859585613,2,budget,0
4631175888973,1,mid_range,0
6810117865549,1,mid_range,0
6920346763341,2,budget,0
6742550151245,1,mid_range,0
4918950002765,1,mid_range,0
7454611341389,2,budget,0
6757464899661,1,mid_range,0
4488168210509,1,mid_range,0
6757465260109,0,premium,0
6865640849485,1,mid_range,0
6689137197133,1,mid_range,0
6757463851085,1,mid_range,0
6719026659405,1,mid_range,0
6990287994957,2,budget,0
6758249168973,0,premium,0
4918948003917,2,budget,0
963822788,2,budget,0
7115851137101,2,budget,0
7391324143693,1,mid_range,0
9515485828,2,budget,0
4918949511245,1,mid_range,0
6920349843533,2,budget,0
7307484659789,1,mid_range,0
7454613798989,1,mid_range,0
9487358916,0,premium,0
7307483906125,1,mid_range,0
277528444932,1,mid_range,0
6687160270925,2,budget,0
6842861551693,2,budget,0
6990289829965,1,mid_range,0
4454607620,2,budget,0
6604456919117,1,mid_range,0
885320708,0,premium,0
7115851890765,1,mid_range,0
7523413196877,2,budget,0
6677417132109,1,mid_range,0
6757463752781,1,mid_range,0
6757463982157,1,mid_range,0
6742547890253,2,budget,0
7482245480525,1,mid_range,0
7454610784333,0,premium,0
6757465194573,1,mid_range,0
6886866190413,2,budget,0
3598429093965,0,premium,0
7115854151757,1,mid_range,0
12051250500,1,mid_range,0
6920349876301,1,mid_range,0
6842858537037,1,mid_range,0
6625170423885,2,budget,0
6865641504845,1,mid_range,0
6598770032717,2,budget,0
6737891819597,1,mid_range,0
6821053956173,2,budget,0
6670539980877,1,mid_range,0
6686352375885,2,budget,0
6920347615309,2,budget,0
7454610948173,1,mid_range,0
3582561484877,1,mid_range,0
6742548185165,1,mid_range,0
334725817,2,budget,0
6842861322317,2,budget,0
11632716868,0,premium,0
7454612422733,1,mid_range,0
7115852808269,1,mid_range,0
6677417230413,1,mid_range,0
7391322996813,2,budget,0
6757461786701,1,mid_range,0
6846131601485,1,mid_range,0
7391324176461,1,mid_range,0
440503074820,0,premium,0
440502681604,1,mid_range,0
6886866419789,2,budget,0
6625170325581,2,budget,0
7307482759245,1,mid_range,0
6716796600397,1,mid_range,0
6886867697741,2,budget,0
6757463195725,1,mid_range,0
7307482202189,0,premium,0
6757464866893,1,mid_range,0
6579926728781,2,budget,0
6757464932429,2,budget,0
6810118389837,1,mid_range,0
6747701772365,1,mid_range,0
6686351982669,1,mid_range,0
6865641406541,1,mid_range,0
6842858012749,2,budget,0
7454611963981,2,budget,0
6686352113741,1,mid_range,0
7454612291661,1,mid_range,0
6901906341965,2,budget,0
7115853824077,1,mid_range,0
6887072268365,1,mid_range,0
6818284896333,2,budget,0
4870669729869,0,premium,0
6757464080461,1,mid_range,0
7376878436429,1,mid_range,0
6757462638669,2,budget,0
1493845442634,0,premium,0
6990287732813,0,premium,0
6920347877453,1,mid_range,0
6886865207373,2,budget,0
440502910980,2,budget,0
6575214788685,1,mid_range,0
7651608854605,1,mid_range,0
7115852480589,2,budget,0
2404653432909,1,mid_range,0
6742549364813,1,mid_range,0
6757462900813,1,mid_range,0
6719026888781,1,mid_range,0
4631177265229,1,mid_range,0
4918949412941,1,mid_range,0
6719026495565,1,mid_range,0
4631975364,2,budget,0
4926919213133,0,premium,0
7115850678349,2,budget,0
1493838495818,2,budget,0
4974738116,1,mid_range,0
6549280096333,1,mid_range,0
7448541921357,1,mid_range,0
6920348008525,1,mid_range,0
6810118160461,1,mid_range,0
7115852382285,2,budget,0
6842858864717,1,mid_range,0
7323517550669,1,mid_range,0
6757461426253,2,budget,0
7523415031885,0,premium,0
6990291730509,2,budget,0
7307484037197,1,mid_range,0
7391323783245,2,budget,0
4498257739853,1,mid_range,0
6767831875661,1,mid_range,0
7307483381837,2,budget,0
1488638345290,1,mid_range,0
6920347287629,2,budget,0
6767832629325,1,mid_range,0
7115853922381,1,mid_range,0
6677417197645,1,mid_range,0
6579911458893,0,premium,0
6865637998669,1,mid_range,0
4420487970893,1,mid_range,0
6686351065165,2,budget,0
7355710013517,2,budget,0
6990291763277,2,budget,0
7310894596173,1,mid_range,0
6757461885005,1,mid_range,0
6686351523917,2,budget,0
1403770404938,0,premium,0
6719026233421,2,budget,0
6625030078541,1,mid_range,0
6842860732493,1,mid_range,0
6757464145997,1,mid_range,0
6990291238989,1,mid_range,0
7115851464781,1,mid_range,0
6920349319245,1,mid_range,0
7391322505293,1,mid_range,0
3793488904269,1,mid_range,0
7307484594253,2,budget,0
1382773227594,2,budget,0
6920347123789,2,budget,0
7355709980749,2,budget,0
6990291107917,1,mid_range,0
6810122289229,1,mid_range,0
10179942468,1,mid_range,0
9600588356,0,premium,0
6575215018061,1,mid_range,0
6670539849805,1,mid_range,0
6579911295053,1,mid_range,0
7391322931277,2,budget,0
1488646406218,1,mid_range,0
4413124740,1,mid_range,0
6920347222093,2,budget,0
6579926630477,0,premium,0
6865637343309,1,mid_range,0
6742549692493,1,mid_range,0
6810121207885,1,mid_range,0
6670539653197,1,mid_range,0
6967395516493,1,mid_range,0
7355709358157,2,budget,0
4835718532,2,budget,0
6722304901197,2,budget,0
6990308376653,1,mid_range,0
440498946052,0,premium,0
6990291599437,2,budget,0
6625172160589,1,mid_range,0
2322457886797,0,premium,0
7523415720013,2,budget,0
6757461590093,1,mid_range,0
6920349614157,1,mid_range,0
6920349417549,1,mid_range,0
6886866321485,2,budget,0
6625170817101,1,mid_range,0
7524263166029,1,mid_range,0
6742549594189,1,mid_range,0
6920346730573,2,budget,0
6990287896653,2,budget,0
7391322734669,1,mid_range,0
6757461131341,1,mid_range,0
5022623428,2,budget,0
6448878212,0,premium,0
6742549954637,2,budget,0
6860297633869,1,mid_range,0
6742549397581,1,mid_range,0
1493841018954,0,premium,0
6920349253709,1,mid_range,0
4918949347405,1,mid_range,0
7454611898445,2,budget,0
7454613995597,1,mid_range,0
6625172914253,2,budget,0
4578660810829,0,premium,0
6865642127437,0,premium,0
7115851759693,1,mid_range,0
6865638359117,1,mid_range,0
6920348303437,0,premium,0
1493848391754,2,budget,0
11763883908,1,mid_range,0
6642357502029,1,mid_range,0
6579927187533,0,premium,0
7355709915213,2,budget,0
4631176904781,2,budget,0
6747701837901,1,mid_range,0
6722304868429,2,budget,0
6722305130573,1,mid_range,0
6862651654221,1,mid_range,0
6642357534797,1,mid_range,0
6810123173965,1,mid_range,0
7355710439501,1,mid_range,0
6865636884557,2,budget,0
9515506948,2,budget,0
7115853529165,1,mid_range,0
6865639374925,0,premium,0
6579927646285,2,budget,0
6742547824717,2,budget,0
4631175921741,1,mid_range,0
7355709521997,2,budget,0
6625172750413,2,budget,0
6810116915277,2,budget,0
7454611079245,0,premium,0
7115854905421,1,mid_range,0
6686352998477,1,mid_range,0
6886865305677,2,budget,0
7355710799949,1,mid_range,0
6873054838861,0,premium,0
1493904556106,0,premium,0
6742548381773,2,budget,0
4918947610701,2,budget,0
440499240964,0,premium,0
6990288355405,1,mid_range,0
1493879914570,1,mid_range,0
4918950068301,1,mid_range,0
6865638293581,1,mid_range,0
6865636622413,2,budget,0
7115849760845,1,mid_range,0
6757462474829,2,budget,0
7454612947021,1,mid_range,0
6625170391117,2,budget,0
7307482562637,2,budget,0
6920349712461,2,budget,0
7651606757453,1,mid_range,0
6625173143629,1,mid_range,0
6886867140685,1,mid_range,0
6767832793165,1,mid_range,0
6742547300429,1,mid_range,0
280638423044,2,budget,0
6617107890253,1,mid_range,0
9600588868,2,budget,0
7361652195405,1,mid_range,0
6737891557453,1,mid_range,0
6886866518093,2,budget,0
3598448623693,1,mid_range,0
4285278552141,1,mid_range,0
6686351884365,2,budget,0
7307483807821,1,mid_range,0
6625173241933,2,budget,0
7115854872653,1,mid_range,0
6686351786061,2,budget,0
6886865993805,0,premium,0
6625173209165,2,budget,0
6865637277773,1,mid_range,0
6757464801357,1,mid_range,0
4655729377357,1,mid_range,0
7523416277069,1,mid_range,0
10440529314128,0,premium,0
10440544059728,0,premium,0
10424269603152,0,premium,0
10424389566800,0,premium,0
10424439472464,0,premium,0
10424201511248,1,mid_range,0
10424420565328,0,premium,0
10424422990160,0,premium,0
10440542388560,0,premium,0
10424268783952,0,premium,0
10424393236816,0,premium,0
10440546484560,0,premium,0
10440532787536,0,premium,0
10424426201424,0,premium,0
10424420172112,0,premium,0
10424396448080,0,premium,0
10440544649552,0,premium,0
10424393040208,0,premium,0
10440529871184,0,premium,0
10424410276176,0,premium,0
10424414110032,0,premium,0
10424440947024,0,premium,0
10424454316368,0,premium,0
10424388944208,0,premium,0
10424463851856,0,premium,0
10424416895312,0,premium,0
10424463065424,0,premium,0
10440525349200,0,premium,0
10424217960784,1,mid_range,0
10424428396880,0,premium,0
10424403460432,0,premium,0
10424424923472,0,premium,0
10424410014032,0,premium,0
10440529609040,0,premium,0
10424260493648,0,premium,0
10424217403728,1,mid_range,0
10440526528848,0,premium,0
10424413847888,0,premium,0
10424415551824,0,premium,0
10424393531728,0,premium,0
10424400740688,0,premium,0
10424426758480,0,premium,0
10424398414160,0,premium,0
10424399102288,0,premium,0
10424319902032,1,mid_range,0
10440548024656,0,premium,0
10424390844752,0,premium,0
10424204296528,1,mid_range,0
10424219795792,1,mid_range,0
10424425873744,0,premium,0
10440544452944,0,premium,0
10424407720272,0,premium,0
10440533082448,0,premium,0
10440549695824,0,premium,0
10424417812816,0,premium,0
10424412111184,0,premium,0
10424216420688,1,mid_range,0
10424466669904,0,premium,0
10440545534288,0,premium,0
10440527839568,0,premium,0
10440548712784,0,premium,0
10424421482832,0,premium,0
10424217764176,1,mid_range,0
10424413651280,0,premium,0
10424323998032,1,mid_range,0
10424423514448,0,premium,0
10424466080080,0,premium,0
10424265277776,0,premium,0
10424419516752,0,premium,0
10424392974672,0,premium,0
10424423022928,0,premium,0
10424400314704,0,premium,0
10424439963984,0,premium,0
10424390287696,0,premium,0
10424416436560,0,premium,0
10424395137360,0,premium,0
10424411357520,0,premium,0
10440543535440,0,premium,0
10424423678288,0,premium,0
10424389763408,0,premium,0
10424426332496,0,premium,0
10424405557584,0,premium,0
10440528920912,0,premium,0
10440527053136,0,premium,0
10424260526416,0,premium,0
10440542912848,0,premium,0
10440534819152,0,premium,0
10424398578000,0,premium,0
10424322818384,1,mid_range,0
10424404934992,0,premium,0
10424400904528,0,premium,0
10424437047632,0,premium,0
